npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_mi,nppes_credentials,nppes_provider_gender,nppes_entity_code,nppes_provider_street1,nppes_provider_street2,nppes_provider_city,nppes_provider_zip,nppes_provider_state,nppes_provider_country,provider_type,medicare_participation_indicator,place_of_service,hcpcs_code,hcpcs_description,hcpcs_drug_indicator,line_srvc_cnt,bene_unique_cnt,bene_day_srvc_cnt,average_medicare_allowed_amt,average_submitted_chrg_amt,average_medicare_payment_amt,average_medicare_standard_amt
1922100023,HAUER,KIRSTEN,A,MD,F,I,3301 LANCASTER PIKE,SUITE 9,WILMINGTON,19805,DE,US,Infectious Disease,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,79,54,79,65.54202532,125,48.10405063,48.62367089
1396709440,BLUMBERG,STEPHEN,M,M.D.,M,I,1113 S STATE ST,SUITE 100,DOVER,199014112,DE,US,Cardiovascular Disease (Cardiology),Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,50,49,50,75.14,151.5,54.0558,53.7442
1740426774,SIDDIQUE,MUHAMMAD,K,MD,M,I,801 MIDDLEFORD RD,,SEAFORD,199733636,DE,US,Hematology-Oncology,Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",N,16,16,16,213.22,355,150.90125,147.11125
1598872731,VERMA,NITIN,,M.D.,M,I,640 S STATE ST,,DOVER,199013530,DE,US,Cardiovascular Disease (Cardiology),Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,326,198,326,110.65,319.5552147,77.93349693,77.02392638
1720081391,PAUL,RICHARD,C,M.D.,M,I,34431 KING STREET ROW,,LEWES,199584787,DE,US,Urology,Y,F,99219,Hospital observation care typically 50 minutes,N,22,22,22,136.79,267.5454546,105.8722727,105.8522727
1982683827,PORTZ,ROBERT,A,MD,M,I,18947 JOHN J WILLIAMS HWY UNIT 210,,REHOBOTH BEACH,199714476,DE,US,Emergency Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,849,301,849,52.63,121.6439929,41.0656066,40.21961131
1326144841,NGUYEN,KHANH,H,MD,M,I,640 S STATE ST,,DOVER,199013530,DE,US,Radiation Oncology,Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,253,179,253,80.75,364.5968379,62.72343874,61.71960474
1265606321,DHARMAVARAM KOTTAM,RAGHU,,M.D,M,I,113 NEUROLOGY WAY,,MILFORD,199635368,DE,US,Gastroenterology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,33,33,33,166.64,341.3333333,122.3509091,121.9509091
1336271436,EWEN,EDWARD,F,MD,M,I,501 W 14TH ST,,WILMINGTON,198011013,DE,US,Internal Medicine,Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,106,76,106,80.75,147.6603774,51.4645283,50.38113208
1235373705,HOHL,LISA,A,CRNP,F,I,32335 DUPONT BOULEVARD,,DAGSBORO,19939,DE,US,Nurse Practitioner,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,28,27,28,38.06,77.5,28.77428571,28.07035714
1952483349,SCARINGE-DIETRICH,DENISE,,M.D.,F,I,18229 DUPONT BLVD,,GEORGETOWN,199473127,DE,US,Pain Management,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,224,120,224,110.65,277.5625,79.58388393,80.63196429
1912960428,CONNOR,MARYANN,,DO,F,I,1941 LIMESTONE RD,SUITE 211,WILMINGTON,198085408,DE,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,22,18,22,110.65,180,82.80681818,80.91681818
1487650867,COOPER,BENJAMIN,,,M,I,4745 STANTON OGLETWN RD,STE 137,NEWARK,197132074,DE,US,Plastic and Reconstructive Surgery,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,46,42,46,43,75,31.51152174,32.05065217
1932430436,WALLACE,LISA,A,FNP,F,I,501 W 14TH ST,SUITE 5W67,WILMINGTON,198011013,DE,US,Nurse Practitioner,Y,F,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,135,87,135,44.74,93.2,30.60385185,30.73096296
1518143767,SCHMERFELD,BROOKE,M,"PA-C, M.S.",F,I,1100 FOULK RD,,WILMINGTON,198033011,DE,US,Physician Assistant,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,37,36,37,60.26,160,29.79945946,31.59918919
1598732224,JOHNSON,EDWIN,M,M.D.,M,I,802 N DUPONT BLVD,,MILFORD,199631006,DE,US,Cardiovascular Disease (Cardiology),Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,402,279,402,110.65,221.7238806,77.01905473,76.21930348
1619933892,YODER,BONNIE,,FNP,F,I,24459 SUSSEX HWY,SUITE,SEAFORD,199734433,DE,US,Nurse Practitioner,Y,O,G0438,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit",N,21,21,21,150.07,230,147.07,143.76
1871537894,STRASSER,JON,F,M.D.,M,I,4701 OGLETOWN STANTON RD,STE 1109,NEWARK,197132079,DE,US,Radiation Oncology,Y,F,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,24,24,24,53.48041667,89,36.09666667,34.845
1619900461,GORRA,JONA,D,"M.D,",F,I,10 W LAUREL ST,,GEORGETOWN,199471424,DE,US,Internal Medicine,Y,O,G0402,"Initial preventive physical examination; face-to-face visit, services limited to new beneficiary during the first 12 months of medicare enrollment",N,12,12,12,171.38,340,167.95,164.21
1821097114,WILLEY,KATHLEEN,,M.D.,F,I,722 YORKLYN RD,SUITE 400,HOCKESSIN,197078718,DE,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,678,292,678,110.65,163.759587,76.63713864,74.82346608
1760661078,CAPOBIANCO,CLAIRE,M,,F,I,1539 SAVANNAH RD,SUITE 203,LEWES,199581655,DE,US,Podiatry,Y,O,99202,"New patient office or other outpatient visit, typically 20 minutes",N,13,13,13,77.04,108,60.4,58.95
1831289610,HUDAK,SANDRA,L,DPM,F,I,2018 NAAMANS RD,#1,WILMINGTON,198102659,DE,US,Podiatry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,113,67,113,75.14,110.5221239,53.96265487,53.91778761
1144484346,BARCENA,LUIS,M,M.D.,M,I,1501 MIDDLEFORD RD,,SEAFORD,199733615,DE,US,Internal Medicine,Y,F,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,163,74,163,52.63,150,40.08552147,39.25650307
1750389730,COAR,DANIEL,N,MD,M,I,748 S NEW ST,SUITES C & D,DOVER,199043573,DE,US,Nephrology,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,30,25,30,149.08,165,113.9543333,115.1923333
1902922677,DISIBIO,ROBERT,A,PA-C,M,I,111 CONTINENTAL DR,,NEWARK,197134306,DE,US,Physician Assistant,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,35,31,35,94.05,150,64.94828571,63.41285714
1477766707,APIVATANAGUL,PIYAPORN,,MD,F,I,4923 OGLETOWN STANTON RD,SUITE 200,NEWARK,197132081,DE,US,Nephrology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,352,182,352,110.65,125,77.65582386,76.94289773
1922434760,KLINE,JUSTINE,M,P.A.,F,I,103 WOLF CREEK BLVD STE 1,,DOVER,199014967,DE,US,Physician Assistant,Y,O,99201,"New patient office or other outpatient visit, typically 10 minutes",N,23,23,23,38.39,95,24.86521739,24.2373913
1932186525,LOUGHRAN,JAMES,,M.D.,M,I,3411 SILVERSIDE RD,"WEBSTER BUILDING, SUITE 103",WILMINGTON,198104812,DE,US,Internal Medicine,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,187,142,187,106.27,207.5,78.68497326,80.59010695
1760665889,KELLY,THOMAS,F,M.D.,M,I,18947 JOHN J WILLIAMS HWY,SUITE 306,REHOBOTH BEACH,199714474,DE,US,Internal Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,947,453,947,75.13948258,111.9605597,55.00315734,53.71002112
1902930811,VU,KENNY,K,M.D.,M,I,111 WOLF CREEK BLVD,SUITE 2,DOVER,199014969,DE,US,Family Practice,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,371,371,371,117.48,240,115.13,114.74
1871661041,UTHAMAN,UDAY,S,M.D.,M,I,2055 LIMESTONE RD,SUITE 201,WILMINGTON,198085536,DE,US,Pain Management,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,14,14,14,146.5985714,385.7142857,111.8314286,111.15
1558378620,BRAY,JAMES,D,DPM,M,I,324 EAST MAIN STREET,SUITE 201,NEWARK,19711,DE,US,Podiatry,Y,O,99202,"New patient office or other outpatient visit, typically 20 minutes",N,88,88,88,75.5,113.84,50.71931818,50.50897727
1336348721,BHARMAL,SALEEM,H,M.D.,M,I,2006 LIMESTONE RD,SUITE 7,WILMINGTON,198085553,DE,US,Nephrology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,43,33,43,70.42,75,40.47465116,42.9555814
1215974894,ZIMMERMAN,JOHN,F,M.D.,M,I,301 OCEAN VIEW BLVD,,LEWES,199581269,DE,US,Internal Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,1145,466,1145,72.34,130,48.42581659,49.31727511
1932116175,COLEMAN,KAREN,E,M.D.,F,I,801 MIDDLEFORD RD,,SEAFORD,199733636,DE,US,Internal Medicine,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,34,34,34,166.64,283,120.1561765,119.7561765
1144546961,ZHANG,YUANYUAN,,M.D.,F,I,121 BECKS WOODS DR,SUITE 200,BEAR,197013851,DE,US,Cardiovascular Disease (Cardiology),Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",N,73,73,73,212.9789041,426.7123288,163.5964384,162.0387671
1558568303,GIRALDO ARANGO,JAIME,C,M.D.,M,I,501 W 14TH ST,"WILMINGTON HOSPITAL, SURGICAL GATEWAY BUILDING",WILMINGTON,198011013,DE,US,General Surgery,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,30,30,30,98.64,179,59.541,72.099
1699713032,DE JESUS,VICTORINO,L,M.D.,M,I,1330 MIDDLEFORD RD,SUITE 301,SEAFORD,199733648,DE,US,Internal Medicine,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,205,205,205,119.88,240,117.48,114.74
1891740866,AL JUNAIDI,ISLAM,J,MD,M,I,51 DEAK DR,,SMYRNA,199771268,DE,US,Internal Medicine,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,17,17,17,166.64,254.7,95.82882353,95.42882353
1316916349,GUARINO,MICHAEL,J,MD,M,I,4701 OGLETOWN STANTON RD,SUITE 2200,NEWARK,197132055,DE,US,Medical Oncology,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,42,19,42,44.78,125,35.1,34.24
1386693760,KESTNER,JOSEPH,F,MD,M,I,4745 OGLETOWN STANTON RD,"MAP 1, SUITE 220",NEWARK,197132067,DE,US,Pulmonary Disease,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,96,77,96,52.63,98.640625,38.1740625,37.38604167
1356377204,MALONE,STEPHEN,L,M.D.,M,I,260 BEISER BLVD,SUITE 101,DOVER,199047790,DE,US,Orthopedic Surgery,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,16,16,16,109.3,204,85.69,85.33
1558319145,BENGE,BRUCE,N,MD,M,I,2000 FOULK ROAD,SUITE F,WILMINGTON,19810,DE,US,Urology,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",N,92,77,92,20.57,38,15.76891304,15.46369565
1790070035,DORAN,WILLIAM,R,D.O.,M,I,100 RAWLINS DR,,SEAFORD,199735881,DE,US,Orthopedic Surgery,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,28,28,28,170.04,283,124.7760714,126.7553571
1467465450,BLACKLOCK,CURT,D,DO,M,I,2600 GLASGOW AVENUE,SUITE 126,NEWARK,19702,DE,US,Internal Medicine,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",N,15,12,15,20.16,30,13.702,13.624
1639255375,MAYNARD,CHRISTINE,W,M.D.,F,I,4735 OGLETOWN STANTON RD,SUITE 2300,NEWARK,197132072,DE,US,Obstetrics & Gynecology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,108,74,108,73.64,175,48.27037037,49.0862037
1376587576,LOBO,VINCENT,G,DO,M,I,205 SHAW AVE,,HARRINGTON,199521220,DE,US,Osteopathic Manipulative Medicine,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,19,19,19,166.64,344.3684211,108.9821053,108.5821053
1770550360,RAMOS,DAVID,,M.D.,M,I,1100 FORREST AVE,,DOVER,199043309,DE,US,Cardiovascular Disease (Cardiology),Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,33,33,33,170.04,339,120.1639394,117.0942424
1952531899,MADISI,NIRA,A,MD,F,I,800 N DUPONT BLVD,BAYHEALTH PHYSICIANS,MILFORD,199631019,DE,US,Endocrinology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,365,204,365,110.65,223.7013699,82.14693151,81.2959726
1205836079,WOLFGANG,MARIE,C,M.D.,F,I,1 CEDAR AVE,,SEAFORD,199733300,DE,US,Internal Medicine,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,25,23,25,44.78,50,30.6184,29.8616
1992792717,WAGNER,CHARLES,G,M.D.,M,I,424 MULBERRY ST,,MILTON,199681628,DE,US,Family Practice,Y,O,G0438,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit",N,170,170,170,173.02,212,169.56,169.13
1821227315,KAHAL,DEBORAH,A,"MD, MPH",F,I,1400 N. WASHINGTON STREET,WILMINGTON HOSPITAL ANNEX,WILMINGTON,198011024,DE,US,Infectious Disease,Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,104,56,104,80.75,152.7736539,57.01057692,55.82923077
1811975808,FELKER,LORI,L,PA C,F,I,4755 OGLETOWN-STANTON RD,,NEWARK,19718,DE,US,Physician Assistant,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,122,122,122,94.65,140,65.0804918,63.53385246
1902858475,HANDLER,JOSEPH,,M.D.,M,I,774 CHRISTIANA RD STE 201,,NEWARK,197134221,DE,US,Neurology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,66,66,66,176.24,469.0151515,120.4333333,114.645
1124274105,MITCHELL,CHRISTOPHER,R,MD,M,I,2000 FOULK ROAD,SUITE F,WILMINGTON,19810,DE,US,Urology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,46,46,46,111.53,130.326087,78.83826087,76.83630435
1235301276,AHMAD,SAJJAD,,MD,M,I,4745 OGLETOWN STANTON RD,SUITE 220,NEWARK,197132074,DE,US,Pulmonary Disease,Y,F,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,12,12,12,114.39,291.04,83.84,89.68166667
1548428725,PILLAI,GITA,,M.D.,F,I,17005 OLD ORCHARD RD,,LEWES,199584828,DE,US,Orthopedic Surgery,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,427,404,427,110.65,156,82.19224824,80.47154567
1962463398,AYOOLA,EPHRAIM,A,M.D.,M,I,200 BANNING ST,SUITE #300,DOVER,199043485,DE,US,Internal Medicine,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,29,29,29,107.11,150,83.98,85.33
1639153778,ARIAN,HOWARD,Z,MD,M,I,1979 S STATE ST,,DOVER,199015811,DE,US,Pain Management,Y,F,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,44,30,44,25.96,90,19.8875,19.47704546
1841464054,BARBOULETOS,SAREEN,C,MD,F,I,30265 COMMERCE DR,SUITE 207,MILLSBORO,199663593,DE,US,Internal Medicine,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,18,18,18,111.53,177.6666667,47.77833333,46.37333333
1649500760,MILLER,TIWANA,L,PA-C,F,I,100 S. MAIN STREET,"SMYRNA HEALTH & WELLNESS CENTER, SUITE 207",SMYRNA,199771479,DE,US,Physician Assistant,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,57,42,57,68.64,146,52.86596491,51.80491228
1639263452,GARCIA,MARIBEL,,M.D.,F,I,124 BROADKILL RD,,MILTON,199681008,DE,US,Internal Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,406,382,406,74.9182266,148.5073892,51.78918719,50.78182266
1619914330,LEADER,RICHARD,W,M.D.,M,I,SEVENTH & CLAYTON STREETS,SUITE 505,WILMINGTON,19805,DE,US,Obstetrics & Gynecology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,43,30,43,73.64,154,54.12837209,53.9427907
1326213166,SERAFIMOVA,NELI,,,F,I,111 CONTINENTAL DR,STE 406,NEWARK,197134306,DE,US,Family Practice,Y,F,99219,Hospital observation care typically 50 minutes,N,15,15,15,139.58,324.2666667,106.114,103.9046667
1710948260,CUCUZZELLA,ANTHONY,L,MD,M,I,4735 OGLETOWN-STANTON RD,SUITE 2210,NEWARK,19713,DE,US,Physical Medicine and Rehabilitation,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,12,12,12,43.88,132,33.71,34.24
1700842135,MONDERO,NANCY,A,D.O.,F,I,110 ANGLERS RD,UNIT 103,LEWES,199581192,DE,US,Obstetrics & Gynecology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,50,50,50,170.04,200,119.7968,116.7274
1386806032,MAKHDOOM,SANA,M,M.D.,F,I,260 BEISER BLVD,STE 201,DOVER,199045773,DE,US,Rheumatology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,37,37,37,170.04,220,133.31,130.24
1659600039,WALLS,ELIZABETH,J,ANP-BC,F,I,BUILDING B-86,OMEGA DR,NEWARK,197136004,DE,US,Nurse Practitioner,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,84,81,84,68.64,172.3597619,48.62797619,48.64964286
1154345379,FIERRO,JAMES,,D.O.,M,I,1805 FOULK RD,SUITE F,WILMINGTON,198103700,DE,US,Family Practice,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,103,103,103,115.13,140.3883495,112.83,114.74
1740622398,MCCARTER,MEGHAN,,CRNP,F,I,200 RAWLINS DR,,SEAFORD,199735812,DE,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,109,105,109,63.87027523,122.2293578,39.09027523,38.14348624
1407994262,WILKES,WARREN,A,MD,M,I,4745 OGLETOWN STANTON ROAD,"MAP 1, SUITE 220",NEWARK,197132074,DE,US,Pulmonary Disease,Y,F,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,39,36,39,25.96,43.21153846,19.82820513,19.41897436
1275533135,ESTOCK,DAVID,S,M.D.,M,I,1403 FOULK RD,SUITE 105,WILMINGTON,198032788,DE,US,Family Practice,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,53,53,53,170.04,221,129.794717,126.724717
1821062936,HALPERN,I,J,O. D.,M,I,885 S GOVERNORS AVE,,DOVER,199044158,DE,US,Optometry,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,15,15,15,146.1,175,106.904,106.6333333
1952549610,DEPALMA,FEDELE,J,MD,M,I,4745 OGLETOWN STANTON RD,MAP 134,NEWARK,19713,DE,US,Gastroenterology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,58,58,58,168.2227586,287.54,129.6391379,127.9962069
1447322060,SEHGAL,MANU,,M.D.,M,I,515 S DUPONT BLVD,,MILFORD,199631757,DE,US,Internal Medicine,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,105,90,105,149.08,221.1750476,99.28047619,96.87571429
1407190309,HENDRICKS,EDWARD,M,FNP-BC,M,I,1181 PADDOCK RD,,SMYRNA,199779679,DE,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,392,349,392,63.87,123,43.59818878,42.74954082
1992792717,WAGNER,CHARLES,G,M.D.,M,I,424 MULBERRY ST,,MILTON,199681628,DE,US,Family Practice,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,166,166,166,117.48,150,115.13,114.74
1962727081,RAFFAELE,MELISSA,E,FNP-BC,F,I,1305 SAVANNAH RD,,LEWES,199581501,DE,US,Nurse Practitioner,Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",N,15,15,15,181.24,415.7333333,124.738,121.508
1942380092,MULLINS,SARAH,S,MD,F,I,5311 LIMESTONE ROAD,SUITE 201,WILMINGTON,19808,DE,US,Family Practice,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,15,15,15,111.53,145,43.79333333,42.24866667
1902835770,LEIDIG,GILBERT,A,M.D.,M,I,1 CENTURIAN DR,SUITE 200,NEWARK,197132137,DE,US,Cardiovascular Disease (Cardiology),Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,37,37,37,75.14,151,57.48081081,57.66783784
1659359669,ROMANO,LYNN,M,M.D.,F,I,9111 ANTIQUE ALY,UNIT 1,BRIDGEVILLE,199334682,DE,US,Internal Medicine,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,44,44,44,119.88,221,117.48,114.74
1821082892,MARK,MICHAEL,H,MD,M,I,28467 DUPONT BLVD,,MILLSBORO,199663749,DE,US,Neurology,Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",N,26,24,24,204.78,375,150.53,153.3584615
1245295260,DAMOUNI,FADI,E,MD,M,I,26744 JOHN J WILLIAMS HWY.,SUITE #7,MILLSBORO,19966,DE,US,Internal Medicine,Y,O,G0438,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit",N,35,35,35,176.55,353.34,173.02,169.13
1568476059,WANG,CHARLES,,MD,M,I,1700 WAWASET ST,STE 200,WILMINGTON,198062142,DE,US,Ophthalmology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,38,38,38,107.11,131.8421053,83.09710526,84.44736842
